,date,daily_return,close,nav
115,2023-08-17,-1.4634882317441145,32655,33150.38
116,2023-08-18,0.0,32655,32969.62
117,2023-08-21,0.7502679528403,32900,33010.74
118,2023-08-22,0.10638297872340718,32935,33097.81
119,2023-08-23,-0.24290268711097962,32855,33042.25
120,2023-08-24,1.3544361588799347,33300,33511.12
121,2023-08-25,-1.021021021021018,32960,33155.25
122,2023-08-28,0.6067961165048485,33160,33382.52
123,2023-08-29,0.5729794933654997,33350,33505.1
124,2023-08-30,0.6296851574213003,33560,33623.61
125,2023-08-31,-0.3873659117997641,33430,33604.64
126,2023-09-01,0.1346096320669954,33475,33957.18
127,2023-09-04,1.1202389843166571,33850,34231.55
128,2023-09-05,0.47267355982274495,34010,34158.84
129,2023-09-06,-0.5733607762422821,33815,33913.75
130,2023-09-07,-0.6358125092414624,33600,33802.7
131,2023-09-08,-0.3571428571428559,33480,33770.33
132,2023-09-11,0.4330943847072888,33625,33888.46
133,2023-09-12,0.014869888475832482,33630,33683.73
134,2023-09-13,-0.1784121320249743,33570,33729.44
135,2023-09-14,0.5510872803097921,33755,34251.56
136,2023-09-15,1.2294474892608598,34170,34631.81
137,2023-09-18,0.014632718759144403,34175,34197.84
138,2023-09-19,-0.8924652523774723,33870,34012.25
139,2023-09-20,-0.13286093888397188,33825,34005.55
140,2023-09-21,-1.5077605321507814,33315,33433.1
141,2023-09-22,-1.155635599579774,32930,33330.22
142,2023-09-25,0.37959307622228433,33055,33284.71
143,2023-09-26,-0.8924519739827552,32760,32912.58
144,2023-09-27,-0.5036630036630019,32595,32891.84
145,2023-10-04,-1.8561129007516497,31990,32164.46
146,2023-10-05,0.03125976867770497,32000,32078.16
147,2023-10-06,0.015625000000007994,32005,32112.19
148,2023-10-10,0.39056397437899903,32130,32129.76
149,2023-10-11,1.4316837846249708,32590,32693.91
150,2023-10-12,0.8438171218165147,32865,33106.96
151,2023-10-13,-0.5476951163852162,32685,32798.06
152,2023-10-16,-1.1167202080465066,32320,32548.45
153,2023-10-17,1.1138613861386037,32680,32956.87
154,2023-10-18,0.443696450428388,32825,33104.34
155,2023-10-19,-1.264280274181262,32410,32497.94
156,2023-10-20,-1.8358531317494653,31815,32015.05
157,2023-10-23,-0.31431714600030913,31715,31766.84
158,2023-10-24,-1.0720479268484961,31375,32061.31
159,2023-10-25,1.4501992031872524,31830,31865.52
160,2023-10-26,-2.623311341501733,30995,30988.74
161,2023-10-27,-0.1774479754799163,30940,30967.01
162,2023-10-30,-0.4524886877828038,30800,31010.65
163,2023-10-31,-0.5681818181818232,30625,30669.52
164,2023-11-01,0.7020408163265213,30840,31086.04
165,2023-11-02,2.204928664072625,31520,31633.04
166,2023-11-03,0.7772842639593991,31765,31941.3
167,2023-11-06,1.7944278293719584,32335,33540.19
168,2023-11-07,0.4793567341889515,32490,32852.67
169,2023-11-08,-0.21545090797168154,32420,32522.46
170,2023-11-09,0.07711289327576587,32445,32653.09
171,2023-11-10,-0.7088919710278918,32215,32497.65
172,2023-11-13,0.4035387241968058,32345,32454.77
173,2023-11-14,1.0820837842015818,32695,32782.36
174,2023-11-15,1.605750114696436,33220,33522.09
175,2023-11-16,0.28597230583986555,33315,33557.26
176,2023-11-17,-0.31517334533993635,33210,33331.5
177,2023-11-20,0.030111412225242162,33220,33548.26
178,2023-11-21,1.3546056592414146,33670,33783.31
179,2023-11-22,-0.7128007128007097,33430,33806.74
180,2023-11-23,0.6580915345498095,33650,33817.62
181,2023-11-24,-0.40118870728083067,33515,33525.47
182,2023-11-27,-0.43264210055199426,33370,33492.1
183,2023-11-28,0.5993407252022687,33570,33877.41
184,2023-11-29,-0.11915400655346797,33530,33787.41
185,2023-11-30,0.1938562481359929,33595,33968.67
186,2023-12-01,-0.1339485042416988,33550,33605.04
187,2023-12-04,0.3874813710879277,33680,33739.49
188,2023-12-05,-0.9204275534441808,33370,33408.05
189,2023-12-06,0.3296373988612489,33480,33468.58
190,2023-12-07,-0.6869772998805201,33250,33388.5
191,2023-12-08,1.0977443609022641,33615,33781.75
192,2023-12-11,0.22311468094600162,33690,33914.79
193,2023-12-12,0.9943603443158144,34025,34101.24
194,2023-12-13,-0.8229243203526804,33745,33791.77
195,2023-12-14,0.918654615498582,34055,34255.27
196,2023-12-15,0.660695933049471,34280,34522.62
197,2023-12-18,0.0,34280,34474.58
198,2023-12-19,0.0,34280,34518.68
199,2023-12-20,1.3710618436405975,34750,35137.34
200,2023-12-21,0.07194244604316058,34775,35004.96
201,2023-12-22,0.7907979870596771,35050,35042.32
202,2023-12-26,-0.07132667617688604,35025,35168.39
203,2023-12-27,0.39971448965026024,35165,35612.19
204,2023-12-28,1.0664012512441312,35540,36169.62
205,2024-01-02,1.083286437816544,35925,36423.61
206,2024-01-03,-1.5170494084899122,35380,35486.8
207,2024-01-04,-1.144714527981916,34975,35171.44
208,2024-01-05,-0.18584703359542099,34910,35086.34
209,2024-01-08,-0.2721283299914057,34815,34922.17
210,2024-01-09,-0.5313801522332295,34630,34747.78
211,2024-01-10,-0.8951775916835158,34320,34429.89
212,2024-01-11,-0.08741258741258306,34290,34393.86
213,2024-01-12,-0.8311461067366577,34005,34183.92
214,2024-01-15,0.23525952065872602,34085,34286.6
215,2024-01-16,-1.1148599090509026,33705,33834.3
216,2024-01-17,-2.373535083815459,32905,32969.42
217,2024-01-18,-0.1975383680291709,32840,33071.48
218,2024-01-19,1.6443361753958552,33380,33656.55
219,2024-01-22,0.6740563211503847,33605,33622.99
220,2024-01-23,-0.13390864454694285,33560,33855.49
221,2024-01-24,-0.5661501787842638,33370,33688.3
222,2024-01-25,0.3296373988612489,33480,33740.8
223,2024-01-26,-0.19414575866189,33415,33783.1
224,2024-01-29,1.0923238066736563,33780,34050.84
225,2024-01-30,0.399644760213147,33915,34011.97
226,2024-01-31,-0.5307386112339718,33735,33887.51
227,2024-02-01,0.11857121683711558,33775,34496.14
228,2024-02-02,2.635085122131753,34665,35602.67
229,2024-02-05,-0.04327131112072946,34650,35175.02
230,2024-02-06,0.28860028860029363,34750,35034.82
231,2024-02-07,1.0647482014388476,35120,35482.51
232,2024-02-08,0.882687927107062,35430,35591.61
233,2024-02-13,1.1854360711261558,35850,35999.47
234,2024-02-14,-1.673640167364021,35250,35531.22
235,2024-02-15,0.3120567375886507,35360,35383.24
236,2024-02-16,0.33936651583710287,35480,35815.99
237,2024-02-19,1.014656144306647,35840,36352.41
238,2024-02-20,-0.4743303571428603,35670,35952.09
239,2024-02-21,0.014017381553133035,35675,35864.79
240,2024-02-22,0.4765241765942507,35845,36036.22
241,2024-02-23,0.5440089273259785,36040,36128.24
242,2024-02-26,-1.4705882352941124,35510,35817.12
243,2024-02-27,-0.15488594762038677,35455,35555.8
244,2024-02-28,0.11281906642222062,35495,36043.68
245,2024-02-29,0.3239892942668021,35610,35922.43
246,2024-03-04,1.5164279696714411,36150,36477.29
247,2024-03-05,-0.24896265560165887,36060,36124.5
248,2024-03-06,-0.818080976150859,35765,35990.28
249,2024-03-07,0.05592059275827399,35785,36049.57
250,2024-03-08,1.5509291602626707,36340,36543.13
251,2024-03-11,-0.5778756191524459,36130,36208.25
252,2024-03-12,-0.055355660116251926,36110,36488.55
253,2024-03-13,1.0523400720022114,36490,36674.08
254,2024-03-14,0.561797752808979,36695,37029.43
255,2024-03-15,-1.103692601171824,36290,36310.49
256,2024-03-18,-0.22044640396803317,36210,36504.34
257,2024-03-19,-0.8975421154377217,35885,36147.62
258,2024-03-20,1.3236728438066114,36360,36743.99
259,2024-03-21,2.57150715071508,37295,37778.74
260,2024-03-22,0.4156053090226486,37450,37685.45
261,2024-03-25,-0.20026702269693164,37375,37501.89
262,2024-03-26,0.9765886287625314,37740,37904.89
263,2024-03-27,-0.38420773714891165,37595,37854.2
264,2024-03-28,0.35909030456178215,37730,37895.87
265,2024-03-29,0.09276437847867136,37765,38044.67
266,2024-04-01,0.542830663312599,37970,38005.86
267,2024-04-02,-0.2897023966289214,37860,38213.34
268,2024-04-03,-0.9772847332276791,37490,37552.03
269,2024-04-04,0.9735929581221603,37855,38148.17
270,2024-04-05,-0.9245806366398046,37505,37740.94
271,2024-04-08,0.3199573390214594,37625,37832.68
272,2024-04-09,-0.27906976744186407,37520,37611.54
273,2024-04-11,-1.6124733475479713,36915,37648.47
274,2024-04-12,0.6636868481647129,37160,37304.94
275,2024-04-15,-1.5742734122712543,36575,37105.63
276,2024-04-16,-1.5857826384142126,35995,36243.89
277,2024-04-17,-0.5973051812751762,35780,35852.28
278,2024-04-18,0.11179429849077493,35820,36485.69
279,2024-04-19,-1.8006700167504164,35175,35834.12
280,2024-04-22,2.0042643923240844,35880,36269.72
281,2024-04-23,0.5434782608695565,36075,36181.45
282,2024-04-24,1.5939015939016032,36650,36942.53
283,2024-04-25,-1.2551159618008234,36190,36233.35
284,2024-04-26,0.4697430229345212,36360,36246.97
285,2024-04-29,-0.1375137513751401,36310,36600.11
286,2024-04-30,0.3993390250619733,36455,36662.75
287,2024-05-02,-0.32917295295570304,36335,36584.8
288,2024-05-03,0.3715425897894642,36470,36511.26
289,2024-05-07,1.6588977241568381,37075,37426.55
290,2024-05-08,0.4989885367498337,37260,37559.6
291,2024-05-09,-0.7514761137949577,36980,37033.97
292,2024-05-10,0.45970795024337097,37150,37263.5
293,2024-05-13,-0.4172274562584066,36995,37251.57
294,2024-05-14,0.3243681578591673,37115,37261.95
295,2024-05-16,1.1989761551933098,37560,37616.72
296,2024-05-17,-1.104898828541001,37145,37214.84
297,2024-05-20,0.5653519989231359,37355,37528.04
298,2024-05-21,-0.3747824923035714,37215,37311.17
299,2024-05-22,-0.7120784629853549,36950,37296.59
300,2024-05-23,0.08119079837618504,36980,37316.44
301,2024-05-24,-1.0681449432125456,36585,36757.53
302,2024-05-27,0.3280032800327959,36705,37265.83
303,2024-05-28,0.8718158289061417,37025,37285.83
304,2024-05-29,-1.1073598919648875,36615,36647.34
305,2024-05-30,-1.6932950976375816,35995,36023.36
306,2024-05-31,0.041672454507568624,36010,35975.76
307,2024-06-03,0.6664815329075147,36250,36698.06
308,2024-06-04,0.1793103448275879,36315,36404.58
309,2024-06-05,0.3166735508743024,36430,36801.9
310,2024-06-07,1.564644523744163,37000,37293.1
311,2024-06-10,-0.8513513513513482,36685,36900.09
312,2024-06-11,0.2044432329289858,36760,36922.47
313,2024-06-12,0.31284004352556405,36875,37260.91
314,2024-06-13,1.776271186440681,37530,37628.4
315,2024-06-14,-0.10658140154543583,37490,37740.33
316,2024-06-17,-0.3334222459322467,37365,37533.66
317,2024-06-18,0.6556938311253813,37610,37917.84
318,2024-06-19,1.4623770273863412,38160,38450.77
319,2024-06-20,0.4323899371069251,38325,38631.09
320,2024-06-21,-0.7827788649706457,38025,38231.15
321,2024-06-24,-0.6443129520052548,37780,37995.08
322,2024-06-25,0.33086289041821537,37905,38136.66
323,2024-06-26,-0.2638174383326697,37805,38455.7
324,2024-06-27,0.21161222060575025,37885,38495.7
325,2024-06-28,1.095420351062426,38300,38678.21
326,2024-07-01,0.14360313315926465,38355,38704.6
327,2024-07-02,-0.32590275061921137,38230,38392.04
328,2024-07-03,-0.13078733978550972,38180,38593.18
329,2024-07-04,1.6369827134625536,38805,39123.12
330,2024-07-05,1.0565648756603485,39215,39823.18
331,2024-07-08,0.9817671809256634,39600,39722.58
332,2024-07-09,-0.21464646464646187,39515,39853.13
333,2024-07-10,0.1771479185119551,39585,39830.27
334,2024-07-11,0.6947075912593137,39860,40123.76
335,2024-07-12,-1.5052684395383875,39260,39495.12
336,2024-07-15,0.15282730514518672,39320,39655.72
337,2024-07-16,0.47049847405900014,39505,39801.82
338,2024-07-17,-0.39235539805088093,39350,39426.95
339,2024-07-18,-1.6391359593392663,38705,39174.88
340,2024-07-19,-0.9171941609611212,38350,38659.78
341,2024-07-22,-0.8213820078226908,38035,38254.52
342,2024-07-23,0.6047061916655716,38265,38439.86
343,2024-07-24,-0.836273356853523,37945,38135.41
344,2024-07-25,-1.7393595994202093,37285,37396.41
345,2024-07-26,0.3754861204237736,37425,37691.1
346,2024-07-29,0.895123580494328,37760,37991.98
347,2024-07-30,-0.8606991525423768,37435,37607.53
348,2024-07-31,0.1736342994523854,37500,38171.35
349,2024-08-01,1.6666666666666607,38125,38176.61
350,2024-08-02,-4.367213114754098,36460,36625.85
351,2024-08-05,-11.012068019747668,32445,33302.38
352,2024-08-06,4.268762521189706,33830,34270.1
353,2024-08-07,0.20691693762933117,33900,35015.43
354,2024-08-08,0.7669616519174083,34160,34772.29
355,2024-08-09,2.4297423887587932,34990,35262.14
356,2024-08-12,1.0431551871963318,35355,35666.4
357,2024-08-13,0.4808372224579305,35525,35812.72
358,2024-08-14,1.1400422237860752,35930,36152.16
359,2024-08-16,2.115224046757591,36690,37021.37
360,2024-08-19,-0.7495230307985823,36415,36659.89
361,2024-08-20,1.043526019497465,36795,37012.44
362,2024-08-21,-0.2853648593558855,36690,36935.78
363,2024-08-22,0.12264922322158256,36735,37022.96
364,2024-08-23,-0.10888798148904755,36695,36910.8
365,2024-08-26,-0.27251669164736203,36595,36744.49
366,2024-08-27,-0.43721819920754523,36435,36573.43
367,2024-08-28,-0.45286125977768155,36270,36647.55
368,2024-08-29,-0.992555831265507,35910,36129.61
369,2024-08-30,0.6961849067112169,36160,36280.06
370,2024-09-02,-0.8158185840707932,35865,36323.78
371,2024-09-03,0.23699986058831612,35950,35993.02
372,2024-09-04,-3.6300417246175276,34645,34778.56
373,2024-09-05,-0.5339875883965894,34460,34699.32
374,2024-09-06,-1.059199071387118,34095,34346.13
375,2024-09-09,-1.7451239184631206,33500,34127.0
376,2024-09-10,1.0447761194029903,33850,33954.54
377,2024-09-11,-1.4623338257016227,33355,33672.14
378,2024-09-12,2.068655374006889,34045,34488.61
379,2024-09-13,0.5580848876487021,34235,34476.8
380,2024-09-19,-0.7886665693004224,33965,34437.93
381,2024-09-20,1.619313999705585,34515,34570.5
382,2024-09-23,-0.10140518615094907,34480,34683.67
383,2024-09-24,0.1305104408352742,34525,35070.03
384,2024-09-25,-0.014482259232440065,34520,34566.24
385,2024-09-26,1.7091541135573651,35110,35751.31
386,2024-09-27,1.210481344346337,35535,35629.49
387,2024-09-30,-2.2935134374560295,34720,34714.61
388,2024-10-02,-1.8001152073732762,34095,34303.75
389,2024-10-04,0.13198416190056683,34140,34408.28
390,2024-10-07,0.10251903925013739,34175,34965.32
391,2024-10-08,0.7754206291148424,34440,34658.37
392,2024-10-10,0.5662020905923271,34635,34754.41
393,2024-10-11,0.10105384726433186,34670,34775.82
394,2024-10-14,0.3749639457744536,34800,35209.06
395,2024-10-15,0.6896551724137945,35040,35343.16
396,2024-10-16,-0.998858447488582,34690,34968.17
397,2024-10-17,0.44681464398961257,34845,35017.65
398,2024-10-18,-0.5309226574831349,34660,34781.16
399,2024-10-21,0.14425851125217104,34710,34895.52
400,2024-10-22,-1.1524056467876687,34310,34446.43
401,2024-10-23,0.014573010784024731,34315,34867.57
402,2024-10-24,0.5245519452134584,34495,34523.01
403,2024-10-25,-0.10146398028699766,34460,34574.21
404,2024-10-28,0.4207777132907653,34605,34963.69
405,2024-10-29,0.14448779078168883,34655,34943.74
406,2024-10-30,-0.6204010965228712,34440,34619.79
407,2024-10-31,-1.2630662020905903,34005,34052.76
408,2024-11-01,-0.838112042346717,33720,33868.37
409,2024-11-04,0.3410438908659552,33835,34475.51
410,2024-11-05,0.5763262893453414,34030,34266.57
411,2024-11-06,-0.5289450484866287,33850,34174.28
412,2024-11-07,-0.13293943870015257,33805,34206.29
413,2024-11-08,0.5176749001627012,33980,34090.82
414,2024-11-11,-1.648028251912892,33420,33588.05
415,2024-11-12,-1.8850987432674993,32790,32851.38
416,2024-11-13,-2.5922537358950892,31940,32001.56
417,2024-11-14,-0.40701314965559954,31810,31879.36
418,2024-11-15,-0.40867651681860684,31680,32165.08
419,2024-11-18,2.3358585858585856,32420,32963.46
420,2024-11-19,1.079580505860589,32770,32930.66
421,2024-11-20,0.12206286237412822,32810,33021.32
422,2024-11-21,0.030478512648590694,32820,33068.67
423,2024-11-22,0.990249847653879,33145,33351.27
424,2024-11-25,1.1313923668728298,33520,33784.67
425,2024-11-26,-0.16408114558472686,33465,33680.88
426,2024-11-27,-0.5528163753174997,33280,33351.85
427,2024-11-28,-0.24038461538461453,33200,33261.55
428,2024-11-29,-2.364457831325306,32415,32661.3
429,2024-12-02,0.4935986426037431,32575,32649.84
430,2024-12-03,0.8902532617037551,32865,33259.05
431,2024-12-04,-1.186672752167961,32475,32774.04
432,2024-12-05,-0.3079291762894565,32375,32499.02
433,2024-12-06,-1.6525096525096483,31840,32323.4
434,2024-12-09,-1.0678391959799027,31500,31489.7
435,2024-12-10,1.031746031746028,31825,32190.18
436,2024-12-11,0.5813040062843777,32010,32494.01
437,2024-12-12,1.811933770696661,32590,33010.06
438,2024-12-13,0.6750536974531984,32810,33162.04
439,2024-12-16,0.38098140810729486,32935,33066.98
440,2024-12-17,-1.1082435099438293,32570,32633.46
441,2024-12-18,0.3991403131716309,32700,33088.26
442,2024-12-19,-1.6055045871559592,32175,32355.28
443,2024-12-20,-1.7094017094017144,31625,31946.29
444,2024-12-23,1.2648221343873445,32025,32414.25
445,2024-12-24,0.827478532396575,32290,32455.55
446,2024-12-26,-0.24775472282440036,32210,32256.31
447,2024-12-27,-1.0400496740142762,31875,32159.36
448,2024-12-30,0.21960784313725945,31945,32046.74
449,2025-01-02,-0.6417279699483469,31740,32037.28
450,2025-01-03,0.7246376811594235,31970,32663.23
451,2025-01-06,2.2208320300281414,32680,33411.1
452,2025-01-07,1.988984088127288,33330,33351.41
453,2025-01-08,-0.8100810081008047,33060,33758.08
454,2025-01-09,1.6485178463399919,33605,33800.54
455,2025-01-10,-0.37196845707484494,33480,33718.18
456,2025-01-13,-1.120071684587809,33105,33296.08
457,2025-01-14,-0.09062075215224841,33075,33339.26
458,2025-01-15,0.4232804232804144,33215,33363.11
459,2025-01-16,1.2945958151437509,33645,33835.43
460,2025-01-17,-0.40124832813196454,33510,33770.91
461,2025-01-20,0.1492091912861815,33560,33661.99
462,2025-01-21,-0.2532777115613838,33475,33702.02
463,2025-01-22,0.7766990291262044,33735,34137.07
464,2025-01-23,-0.29642804209277784,33635,33608.5
465,2025-01-24,-0.08919280511372474,33605,33841.82
466,2025-01-31,-1.3390864454694285,33155,33493.57
467,2025-02-03,-2.639119288191827,32280,32611.83
468,2025-02-04,1.610904584882289,32800,33026.98
469,2025-02-05,1.2499999999999956,33210,33401.6
470,2025-02-06,0.5570611261668246,33395,33800.81
471,2025-02-07,0.029944602485398875,33405,33542.02
472,2025-02-10,-0.8681335129471668,33115,33606.52
473,2025-02-11,1.4041974935829593,33580,33821.31
474,2025-02-12,-0.13400833829660952,33535,33881.74
475,2025-02-13,1.1033248844490862,33905,34248.13
476,2025-02-14,0.8995723344639384,34210,34433.01
477,2025-02-17,0.5846243788365957,34410,34668.66
478,2025-02-18,0.43591979075849885,34560,34955.57
479,2025-02-19,1.27314814814814,35000,35616.83
480,2025-02-20,0.6285714285714228,35220,35388.17
481,2025-02-21,-0.4258943781942026,35070,35371.82
482,2025-02-24,-0.5988023952095856,34860,35156.85
483,2025-02-25,-0.6597819850831854,34630,34934.78
484,2025-02-26,0.2743286168062298,34725,35109.66
485,2025-02-27,0.10079193664507269,34760,34982.26
486,2025-02-28,-3.178941311852701,33655,33765.01
487,2025-03-04,-0.638835239934632,33440,33740.86
488,2025-03-05,0.67284688995215,33665,34045.08
489,2025-03-06,1.1436209713352241,34050,34367.36
490,2025-03-07,-0.7782672540381785,33785,34182.68
491,2025-03-10,0.2959893443835959,33885,34224.94
492,2025-03-11,-1.7411834144901883,33295,33841.58
493,2025-03-12,1.5317615257546269,33805,34430.71
494,2025-03-13,1.0501405117586238,34160,34477.42
495,2025-03-14,0.029274004683843557,34170,34425.27
496,2025-03-17,1.3754755633596627,34640,35157.89
497,2025-03-18,1.2269053117782924,35065,35178.97
498,2025-03-19,0.2566661913589119,35155,35476.88
499,2025-03-20,0.9813682264258272,35500,35745.27
500,2025-03-21,0.07042253521127861,35525,35922.45
501,2025-03-24,0.19704433497536034,35595,35739.59
502,2025-03-25,-0.3371260008428134,35475,35547.32
503,2025-03-26,0.29598308668075113,35580,35934.45
504,2025-03-27,-0.5480607082630651,35385,35475.64
505,2025-03-28,-2.0206302105411855,34670,34838.56
506,2025-03-31,-2.61032593019902,33765,33800.31
507,2025-04-01,0.5182881682215257,33940,34387.34
508,2025-04-02,0.2946375957572078,34040,34186.38
509,2025-04-03,-2.761457109283194,33100,33852.63
510,2025-04-04,-0.2719033232628454,33010,33431.98
511,2025-04-07,-4.877309906089067,31400,31526.38
512,2025-04-08,0.0,31400,31572.13
513,2025-04-09,-1.7834394904458595,30840,31021.28
514,2025-04-10,4.961089494163429,32370,33060.08
515,2025-04-11,-0.33982082174853767,32260,32792.19
516,2025-04-14,2.06137631742096,32925,33095.53
517,2025-04-15,0.4555808656036442,33075,33375.12
518,2025-04-16,-0.7709750566893381,32820,32918.37
519,2025-04-17,0.10664229128580782,32855,33196.29
520,2025-04-18,0.776137574189617,33110,33402.01
521,2025-04-21,0.558743581999388,33295,33493.96
522,2025-04-22,-0.12013815888270996,33255,33428.47
523,2025-04-23,1.3531799729364025,33705,33964.32
524,2025-04-24,-0.17801513128615776,33645,33935.73
525,2025-04-25,1.2334670827760519,34060,34255.65
526,2025-04-28,0.23487962419259656,34140,33845.84
527,2025-04-29,-1.1277094317516112,33755,34046.06
528,2025-04-30,0.10368834246778924,33790,34025.21
529,2025-05-02,-0.29594554601952705,33690,34030.88
530,2025-05-07,1.0388839418224993,34040,34280.61
531,2025-05-08,0.6316098707403128,34255,34304.9
